ticker,date,estimate,period,reported,surprise1,surprise2
rop,2009-07-28,$0.63,"Jun 2009","","",""
rost,2017-03-07,$0.75,"Jan 2017","","",""
rost,2016-11-17,$0.56,"Oct 2016",$0.62,0.06,0.06
rost,2016-08-18,$0.67,"Jul 2016",$0.71,0.04,0.04
rost,2016-05-19,$0.73,"Apr 2016",$0.73,0.0,0.0
rost,2016-03-01,$0.64,"Jan 2016",$0.66,0.02,0.02
rost,2015-11-19,$0.50,"Oct 2015",$0.53,0.03,0.03
rost,2015-08-20,$0.62,"Jul 2015",$0.63,0.01,0.01
rost,2015-05-21,$1.28,"Apr 2015",$1.37,0.09,0.09
rost,2015-02-26,$1.11,"Jan 2015",$1.20,0.09,0.09
rost,2014-11-20,$0.87,"Oct 2014",$0.93,0.06,0.06
rost,2014-08-21,$1.09,"Jul 2014",$1.14,0.05,0.05
rost,2014-05-22,$1.16,"Apr 2014",$1.15,-0.01,-0.01
rost,2014-02-27,$1.02,"Jan 2014",$1.02,0.0,0.0
rost,2013-11-21,$0.80,"Oct 2013",$0.80,0.0,0.0
rost,2013-08-22,$0.93,"Jul 2013",$0.98,0.05,0.05
rost,2013-05-23,$1.07,"Apr 2013",$1.07,0.0,0.0
rost,2013-03-21,$1.07,"Jan 2013",$1.07,0.0,0.0
rost,2012-11-15,$0.72,"Oct 2012",$0.72,0.0,0.0
rost,2012-08-16,$0.81,"Jul 2012",$0.81,0.0,0.0
rost,2012-05-17,$0.93,"Apr 2012",$0.93,0.0,0.0
rost,2012-03-15,$0.85,"Jan 2012",$0.85,0.0,0.0
rost,2011-11-17,$1.26,"Oct 2011",$1.26,0.0,0.0
rost,2011-08-18,$1.28,"Jul 2011",$1.28,0.0,0.0
rost,2011-05-19,$1.48,"Apr 2011",$1.48,0.0,0.0
rost,2011-03-17,$1.37,"Jan 2011",$1.37,0.0,0.0
rost,2010-11-18,$1.02,"Oct 2010","","",""
rost,2010-08-19,$1.07,"Jul 2010","","",""
rost,2010-05-20,$1.14,"Apr 2010","","",""
rost,2010-03-18,$1.16,"Jan 2010","","",""
rost,2009-11-19,$0.84,"Oct 2009","","",""
rost,2009-08-20,$0.82,"Jul 2009","","",""
rost,2009-05-21,$0.72,"Apr 2009","","",""
rrc,2017-02-22,"- $0.02","Dec 2016","","",""
rrc,2016-10-25,"- $0.27","Sep 2016","- $0.23",0.04,0.04
rrc,2016-07-26,"- $0.29","Jun 2016","- $0.21",0.08,0.08
rrc,2016-04-28,"- $0.26","Mar 2016","- $0.22",0.04,0.04
rrc,2016-02-25,$0.02,"Dec 2015","- $1.93",-1.95,-1.95
rrc,2015-10-28,"- $0.14","Sep 2015","- $0.05",0.09,0.09
rrc,2015-07-28,"- $0.06","Jun 2015","- $0.06",0.0,0.0
rrc,2015-04-28,$0.04,"Mar 2015",$0.12,0.08,0.08
rrc,2015-02-24,$0.22,"Dec 2014",$0.47,0.25,0.25
rrc,2014-10-29,$0.35,"Sep 2014",$0.32,-0.03,-0.03
rrc,2014-07-28,$0.37,"Jun 2014",$0.22,-0.15,-0.15
rrc,2014-04-28,$0.38,"Mar 2014",$0.40,0.02,0.02
rrc,2014-02-25,$0.26,"Dec 2013",$0.24,-0.02,-0.02
rrc,2013-10-29,$0.22,"Sep 2013",$0.28,0.06,0.06
rrc,2013-07-24,"- $0.02","Jun 2013",$0.30,0.32,0.32
rrc,2013-04-25,$0.18,"Mar 2013",$0.11,-0.07,-0.07
rrc,2013-02-26,$0.14,"Dec 2012",$0.46,0.32,0.32
rrc,2012-10-24,$0.00,"Sep 2012",$0.07,"",""
rrc,2012-07-24,"- $0.01","Jun 2012",$0.11,0.12,0.12
rrc,2012-04-25,$0.06,"Mar 2012",$0.15,0.09,0.09
rrc,2012-02-21,$0.18,"Dec 2011",$0.20,0.02,0.02
rrc,2011-10-25,$0.24,"Sep 2011",$0.28,0.04,0.04
rrc,2011-07-25,$0.12,"Jun 2011",$0.27,0.15,0.15
rrc,2011-04-26,$0.05,"Mar 2011",$0.22,0.17,0.17
rrc,2011-02-28,$0.07,"Dec 2010",$0.04,-0.03,-0.03
rrc,2010-10-27,$0.04,"Sep 2010","","",""
rrc,2010-07-27,$0.12,"Jun 2010","","",""
rrc,2010-04-27,$0.14,"Mar 2010","","",""
rrc,2010-02-23,$0.27,"Dec 2009","","",""
rrc,2009-10-21,$0.21,"Sep 2009","","",""
rrc,2009-07-22,$0.18,"Jun 2009","","",""
rsg,2017-02-16,$0.55,"Dec 2016","","",""
rsg,2016-10-27,$0.58,"Sep 2016",$0.62,0.04,0.04
rsg,2016-07-28,$0.55,"Jun 2016",$0.55,0.0,0.0
rsg,2016-04-28,$0.47,"Mar 2016",$0.48,0.01,0.01
rsg,2016-02-11,$0.49,"Dec 2015",$0.50,0.01,0.01
rsg,2015-10-29,$0.53,"Sep 2015",$0.53,0.0,0.0
rsg,2015-07-23,$0.51,"Jun 2015",$0.54,0.03,0.03
rsg,2015-04-23,$0.44,"Mar 2015",$0.49,0.05,0.05
rsg,2015-02-12,$0.48,"Dec 2014",$0.50,0.02,0.02
rsg,2014-10-30,$0.53,"Sep 2014",$0.52,-0.01,-0.01
rsg,2014-07-24,$0.49,"Jun 2014",$0.51,0.02,0.02
rsg,2014-04-24,$0.45,"Mar 2014",$0.43,-0.02,-0.02
rsg,2014-02-06,$0.46,"Dec 2013",$0.53,0.07,0.07
rsg,2013-10-31,$0.50,"Sep 2013",$0.55,0.05,0.05
rsg,2013-07-25,$0.49,"Jun 2013",$0.43,-0.06,-0.06
rsg,2013-04-25,$0.40,"Mar 2013",$0.46,0.06,0.06
rsg,2013-02-07,$0.43,"Dec 2012",$0.37,-0.06,-0.06
rsg,2012-11-01,$0.49,"Sep 2012",$0.47,-0.02,-0.02
rsg,2012-07-26,$0.49,"Jun 2012",$0.59,0.1,0.1
rsg,2012-04-26,$0.42,"Mar 2012",$0.38,-0.04,-0.04
rsg,2012-02-09,$0.45,"Dec 2011",$0.53,0.08,0.08
rsg,2011-10-27,$0.50,"Sep 2011",$0.53,0.03,0.03
rsg,2011-07-28,$0.48,"Jun 2011",$0.49,0.01,0.01
rsg,2011-04-28,$0.41,"Mar 2011",$0.42,0.01,0.01
rsg,2011-02-10,$0.42,"Dec 2010",$0.42,0.0,0.0
rsg,2010-11-04,$0.46,"Sep 2010","","",""
rsg,2010-07-29,$0.42,"Jun 2010","","",""
rsg,2010-04-29,$0.37,"Mar 2010","","",""
rsg,2010-02-11,$0.33,"Dec 2009","","",""
rsg,2009-11-02,$0.37,"Sep 2009","","",""
rtn,2017-01-26,$1.86,"Dec 2016","","",""
rtn,2016-10-27,$1.64,"Sep 2016",$1.79,0.15,0.15
rtn,2016-07-28,$1.70,"Jun 2016",$1.75,0.05,0.05
rtn,2016-04-28,$1.36,"Mar 2016",$1.43,0.07,0.07
rtn,2016-01-28,$1.79,"Dec 2015",$1.93,0.14,0.14
rtn,2015-10-22,$1.40,"Sep 2015",$1.47,0.07,0.07
rtn,2015-07-23,$1.63,"Jun 2015",$1.65,0.02,0.02
rtn,2015-04-23,$1.43,"Mar 2015",$1.78,0.35,0.35
rtn,2015-01-29,$1.78,"Dec 2014",$1.86,0.08,0.08
rtn,2014-10-23,$1.61,"Sep 2014",$1.65,0.04,0.04
rtn,2014-07-24,$1.59,"Jun 2014",$1.41,-0.18,-0.18
rtn,2014-04-24,$1.76,"Mar 2014",$1.87,0.11,0.11
rtn,2014-01-30,$1.35,"Dec 2013",$1.58,0.23,0.23
rtn,2013-10-24,$1.33,"Sep 2013",$1.51,0.18,0.18
rtn,2013-07-25,$1.30,"Jun 2013",$1.64,0.34,0.34
rtn,2013-04-25,$1.28,"Mar 2013",$1.56,0.28,0.28
rtn,2013-01-24,$1.30,"Dec 2012",$1.60,0.3,0.3
rtn,2012-10-25,$1.27,"Sep 2012",$1.50,0.23,0.23
rtn,2012-07-26,$1.21,"Jun 2012",$1.41,0.2,0.2
rtn,2012-04-26,$1.16,"Mar 2012",$1.46,0.3,0.3
rtn,2012-01-26,$1.34,"Dec 2011",$1.74,0.4,0.4
rtn,2011-10-27,$1.33,"Sep 2011",$1.39,0.06,0.06
rtn,2011-07-28,$1.16,"Jun 2011",$1.23,0.07,0.07
rtn,2011-04-28,$1.09,"Mar 2011",$1.38,0.29,0.29
rtn,2011-01-27,$1.16,"Dec 2010",$1.57,0.41,0.41
rtn,2010-10-28,$1.13,"Sep 2010","","",""
rtn,2010-07-29,$1.19,"Jun 2010","","",""
rtn,2010-04-22,$1.11,"Mar 2010","","",""
rtn,2010-01-28,$1.24,"Dec 2009","","",""
rtn,2009-10-22,$1.16,"Sep 2009","","",""
rtn,2009-07-23,$1.13,"Jun 2009","","",""
san,2017-01-25,N/A,"Dec 2016",Dec,N/A,N/A
san,2016-10-26,N/A,"Sep 2016",Sep,$0.12,N/A
san,2016-07-27,N/A,"Jun 2016",Jun,$0.09,N/A
san,2016-04-27,N/A,"Mar 2016",Mar,$0.12,N/A
san,2016-01-27,N/A,"Dec 2015",Dec,$0.11,N/A
san,2015-11-10,N/A,"Sep 2015",Sep,$0.12,N/A
san,2015-07-30,N/A,"Jun 2015",Jun,$0.13,N/A
san,2015-04-28,N/A,"Mar 2015",Mar,$0.13,N/A
san,2015-02-03,N/A,"Dec 2014",Dec,$0.13,N/A
san,2014-11-04,N/A,"Sep 2014",Sep,$0.16,N/A
san,2014-07-31,N/A,"Jun 2014",Jun,$0.16,N/A
san,2014-04-29,N/A,"Mar 2014",Mar,$0.16,N/A
san,2014-01-30,N/A,"Dec 2013",Dec,$0.12,N/A
san,2013-10-24,N/A,"Sep 2013",Sep,$0.14,N/A
san,2013-07-30,N/A,"Jun 2013",Jun,$0.13,N/A
san,2013-05-03,N/A,"Mar 2013",Mar,$0.16,N/A
san,2013-03-01,N/A,"Dec 2012",Dec,$0.13,N/A
san,2012-10-30,N/A,"Sep 2012",Sep,$0.12,N/A
san,2012-07-31,N/A,"Jun 2012",Jun,$0.18,N/A
san,2012-04-27,$1.38,"Mar 2012",Mar,N/A,N/A
san,2012-02-02,$1.25,"Dec 2011",Dec,$0.18,-1.07
san,2011-10-27,$1.20,"Sep 2011",Sep,$0.28,-0.92
san,2011-08-01,$1.54,"Jun 2011",Jun,$0.48,-1.06
san,2011-04-29,$1.38,"Mar 2011",Mar,$0.32,-1.06
san,2011-02-03,$1.38,"Dec 2010",Dec,N/A,N/A
san,2010-11-01,$1.39,"Sep 2010",Sep,N/A,N/A
san,2010-07-29,$1.20,"Jun 2010",Jun,N/A,N/A
san,2010-04-29,$1.18,"Mar 2010",Mar,N/A,N/A
san,2010-02-05,$1.11,"Dec 2009",Dec,N/A,N/A
san,2009-10-29,$0.90,"Sep 2009",Sep,N/A,N/A
san,2009-07-31,$0.73,"Jun 2009",Jun,N/A,N/A
sbux,2017-01-26,$0.52,"Dec 2016","","",""
sbux,2016-11-03,$0.55,"Sep 2016",$0.56,0.01,0.01
sbux,2016-07-21,$0.49,"Jun 2016",$0.49,0.0,0.0
sbux,2016-04-21,$0.39,"Mar 2016",$0.39,0.0,0.0
sbux,2016-01-21,$0.45,"Dec 2015",$0.46,0.01,0.01
sbux,2015-10-29,$0.44,"Sep 2015",$0.43,-0.01,-0.01
sbux,2015-07-23,$0.41,"Jun 2015",$0.42,0.01,0.01
sbux,2015-04-23,$0.33,"Mar 2015",$0.33,0.0,0.0
sbux,2015-01-22,$0.80,"Dec 2014",$0.80,0.0,0.0
sbux,2014-10-30,$0.74,"Sep 2014",$0.74,0.0,0.0
sbux,2014-07-24,$0.66,"Jun 2014",$0.67,0.01,0.01
sbux,2014-04-24,$0.56,"Mar 2014",$0.56,0.0,0.0
sbux,2014-01-23,$0.69,"Dec 2013",$0.71,0.02,0.02
sbux,2013-10-30,$0.60,"Sep 2013",$0.60,0.0,0.0
sbux,2013-07-25,$0.53,"Jun 2013",$0.55,0.02,0.02
sbux,2013-04-25,$0.48,"Mar 2013",$0.48,0.0,0.0
sbux,2013-01-24,$0.57,"Dec 2012",$0.57,0.0,0.0
sbux,2012-11-01,$0.45,"Sep 2012",$0.46,0.01,0.01
sbux,2012-07-26,$0.45,"Jun 2012",$0.43,-0.02,-0.02
sbux,2012-04-26,$0.39,"Mar 2012",$0.40,0.01,0.01
sbux,2012-01-26,$0.49,"Dec 2011",$0.50,0.01,0.01
sbux,2011-11-03,$0.36,"Sep 2011",$0.37,0.01,0.01
sbux,2011-07-28,$0.34,"Jun 2011",$0.36,0.02,0.02
sbux,2011-04-27,$0.34,"Mar 2011",$0.34,0.0,0.0
sbux,2011-01-26,$0.39,"Dec 2010",$0.45,0.06,0.06
sbux,2010-11-04,$0.32,"Sep 2010","","",""
sbux,2010-07-21,$0.29,"Jun 2010","","",""
sbux,2010-04-21,$0.24,"Mar 2010","","",""
sbux,2010-01-20,$0.28,"Dec 2009","","",""
sbux,2009-11-05,$0.21,"Sep 2009","","",""
sbux,2009-07-21,$0.19,"Jun 2009","","",""
sc,2017-01-25,$0.35,"Dec 2016",Dec,N/A,N/A
sc,2016-11-10,$0.55,"Sep 2016",Sep,$0.59,0.04
sc,2016-04-27,$0.57,"Mar 2016",Mar,$0.59,0.02
sc,2016-01-27,$0.57,"Dec 2015",Dec,$0.19,-0.38
sc,2015-10-29,$0.51,"Sep 2015",Sep,$0.62,0.11
sc,2015-07-30,$0.77,"Jun 2015",Jun,$0.79,0.02
sc,2015-04-28,$0.68,"Mar 2015",Mar,$0.81,0.13
sc,2015-02-03,$0.56,"Dec 2014",Dec,$0.69,0.13
sc,2014-11-04,$0.62,"Sep 2014",Sep,$0.54,-0.08
sc,2014-07-31,$0.61,"Jun 2014",Jun,$0.69,0.08
sc,2014-05-01,$0.43,"Mar 2014",Mar,$0.44,0.01
scg,2017-02-16,$0.92,"Dec 2016","","",""
scg,2016-10-27,$1.05,"Sep 2016",$1.32,0.27,0.27
scg,2016-07-28,$0.73,"Jun 2016",$0.74,0.01,0.01
scg,2016-04-28,$1.39,"Mar 2016",$1.28,-0.11,-0.11
scg,2016-02-18,$0.77,"Dec 2015",$0.83,0.06,0.06
scg,2015-10-29,$0.96,"Sep 2015",$0.93,-0.03,-0.03
scg,2015-07-30,$0.66,"Jun 2015",$0.69,0.03,0.03
scg,2015-04-30,$1.20,"Mar 2015",$1.34,0.14,0.14
scg,2015-02-19,$0.74,"Dec 2014",$0.73,-0.01,-0.01
scg,2014-10-30,$0.98,"Sep 2014",$1.01,0.03,0.03
scg,2014-07-31,$0.63,"Jun 2014",$0.68,0.05,0.05
scg,2014-04-24,$1.11,"Mar 2014",$1.37,0.26,0.26
scg,2014-02-20,$0.77,"Dec 2013",$0.73,-0.04,-0.04
scg,2013-10-31,$0.92,"Sep 2013",$0.94,0.02,0.02
scg,2013-08-01,$0.53,"Jun 2013",$0.60,0.07,0.07
scg,2013-04-25,$1.03,"Mar 2013",$1.11,0.08,0.08
scg,2013-02-21,$0.78,"Dec 2012",$0.78,0.0,0.0
scg,2012-11-06,$0.89,"Sep 2012",$0.91,0.02,0.02
scg,2012-08-02,$0.49,"Jun 2012",$0.54,0.05,0.05
scg,2012-05-03,$1.02,"Mar 2012",$0.92,-0.1,-0.1
scg,2012-02-15,$0.79,"Dec 2011",$0.75,-0.04,-0.04
scg,2011-10-26,$0.76,"Sep 2011",$0.81,0.05,0.05
scg,2011-08-04,$0.49,"Jun 2011",$0.43,-0.06,-0.06
scg,2011-04-27,$0.99,"Mar 2011",$1.00,0.01,0.01
scg,2011-02-11,$0.73,"Dec 2010",$0.74,0.01,0.01
scg,2010-10-27,$0.85,"Sep 2010","","",""
scg,2010-07-29,$0.45,"Jun 2010","","",""
scg,2010-05-06,$0.97,"Mar 2010","","",""
scg,2010-02-11,$0.63,"Dec 2009","","",""
scg,2009-10-27,$0.77,"Sep 2009","","",""
scg,2009-07-30,$0.43,"Jun 2009","","",""
schw,2017-01-17,$0.36,"Dec 2016",$0.36,0.0,0.0
schw,2016-10-18,$0.33,"Sep 2016",$0.34,0.01,0.01
schw,2016-07-18,$0.30,"Jun 2016",$0.30,0.0,0.0
schw,2016-04-15,$0.29,"Mar 2016",$0.29,0.0,0.0
schw,2016-01-19,$0.25,"Dec 2015",$0.25,0.0,0.0
schw,2015-10-15,$0.26,"Sep 2015",$0.27,0.01,0.01
schw,2015-07-16,$0.24,"Jun 2015",$0.25,0.01,0.01
schw,2015-04-15,$0.24,"Mar 2015",$0.22,-0.02,-0.02
schw,2015-01-16,$0.24,"Dec 2014",$0.25,0.01,0.01
schw,2014-10-15,$0.25,"Sep 2014",$0.25,0.0,0.0
schw,2014-07-16,$0.22,"Jun 2014",$0.23,0.01,0.01
schw,2014-04-15,$0.22,"Mar 2014",$0.24,0.02,0.02
schw,2014-01-16,$0.21,"Dec 2013",$0.23,0.02,0.02
schw,2013-10-15,$0.20,"Sep 2013",$0.22,0.02,0.02
schw,2013-07-16,$0.19,"Jun 2013",$0.18,-0.01,-0.01
schw,2013-04-15,$0.16,"Mar 2013",$0.15,-0.01,-0.01
schw,2013-01-16,$0.15,"Dec 2012",$0.15,0.0,0.0
schw,2012-10-15,$0.17,"Sep 2012",$0.17,0.0,0.0
schw,2012-07-17,$0.18,"Jun 2012",$0.20,0.02,0.02
schw,2012-04-16,$0.15,"Mar 2012",$0.15,0.0,0.0
schw,2012-01-18,$0.13,"Dec 2011",$0.13,0.0,0.0
schw,2011-10-17,$0.19,"Sep 2011",$0.18,-0.01,-0.01
schw,2011-07-18,$0.20,"Jun 2011",$0.20,0.0,0.0
schw,2011-04-15,$0.19,"Mar 2011",$0.20,0.01,0.01
schw,2011-01-18,$0.10,"Dec 2010",$0.10,0.0,0.0
schw,2010-10-15,$0.09,"Sep 2010","","",""
schw,2010-07-16,$0.15,"Jun 2010","","",""
schw,2010-04-15,$0.11,"Mar 2010","","",""
schw,2010-01-21,$0.15,"Dec 2009","","",""
schw,2009-10-14,$0.18,"Sep 2009","","",""
schw,2009-07-15,$0.18,"Jun 2009","","",""
se,2017-02-17,$0.31,"Dec 2016","","",""
se,2016-11-02,$0.25,"Sep 2016",$0.31,0.06,0.06
se,2016-08-03,$0.26,"Jun 2016",$0.24,-0.02,-0.02
se,2016-05-04,$0.38,"Mar 2016",$0.35,-0.03,-0.03
se,2016-02-03,$0.33,"Dec 2015",$0.28,-0.05,-0.05
se,2015-11-04,$0.23,"Sep 2015",$0.23,0.0,0.0
se,2015-08-05,$0.18,"Jun 2015",$0.23,0.05,0.05
se,2015-05-06,$0.42,"Mar 2015",$0.41,-0.01,-0.01
se,2015-02-04,$0.31,"Dec 2014",$0.47,0.16,0.16
se,2014-11-05,$0.26,"Sep 2014",$0.31,0.05,0.05
se,2014-08-06,$0.30,"Jun 2014",$0.22,-0.08,-0.08
se,2014-05-07,$0.50,"Mar 2014",$0.62,0.12,0.12
se,2014-02-04,$0.38,"Dec 2013",$0.41,0.03,0.03
se,2013-11-04,$0.35,"Sep 2013",$0.42,0.07,0.07
se,2013-08-06,$0.32,"Jun 2013",$0.30,-0.02,-0.02
se,2013-05-03,$0.48,"Mar 2013",$0.51,0.03,0.03
se,2013-02-05,$0.33,"Dec 2012",$0.32,-0.01,-0.01
se,2012-11-01,$0.31,"Sep 2012",$0.27,-0.04,-0.04
se,2012-08-02,$0.36,"Jun 2012",$0.33,-0.03,-0.03
se,2012-05-04,$0.53,"Mar 2012",$0.51,-0.02,-0.02
se,2012-02-02,$0.50,"Dec 2011",$0.44,-0.06,-0.06
se,2011-11-03,$0.39,"Sep 2011",$0.38,-0.01,-0.01
se,2011-08-03,$0.40,"Jun 2011",$0.42,0.02,0.02
se,2011-05-03,$0.52,"Mar 2011",$0.54,0.02,0.02
se,2011-02-03,$0.40,"Dec 2010",$0.47,0.07,0.07
se,2010-11-03,$0.32,"Sep 2010","","",""
se,2010-08-04,$0.29,"Jun 2010","","",""
se,2010-05-04,$0.47,"Mar 2010","","",""
se,2010-02-04,$0.33,"Dec 2009","","",""
se,2009-11-05,$0.28,"Sep 2009","","",""
se,2009-08-04,$0.19,"Jun 2009","","",""
se,2009-05-05,$0.33,"Mar 2009","","",""
see,2017-02-09,$0.75,"Dec 2016","","",""
see,2016-10-27,$0.70,"Sep 2016",$0.71,0.01,0.01
see,2016-07-28,$0.64,"Jun 2016",$0.65,0.01,0.01
see,2016-04-28,$0.48,"Mar 2016",$0.50,0.02,0.02
see,2016-02-10,$0.50,"Dec 2015",$0.76,0.26,0.26
see,2015-10-27,$0.57,"Sep 2015",$0.70,0.13,0.13
see,2015-07-30,$0.54,"Jun 2015",$0.60,0.06,0.06
see,2015-04-30,$0.41,"Mar 2015",$0.54,0.13,0.13
see,2015-02-10,$0.47,"Dec 2014",$0.59,0.12,0.12
see,2014-10-29,$0.46,"Sep 2014",$0.52,0.06,0.06
see,2014-07-30,$0.38,"Jun 2014",$0.42,0.04,0.04
see,2014-04-30,$0.24,"Mar 2014",$0.33,0.09,0.09
see,2014-02-06,$0.37,"Dec 2013",$0.34,-0.03,-0.03
see,2013-10-30,$0.33,"Sep 2013",$0.39,0.06,0.06
see,2013-08-02,$0.25,"Jun 2013",$0.35,0.1,0.1
see,2013-05-01,$0.18,"Mar 2013",$0.17,-0.01,-0.01
see,2013-02-19,$0.29,"Dec 2012",$0.34,0.05,0.05
see,2012-11-02,$0.31,"Sep 2012",$0.31,0.0,0.0
see,2012-08-02,$0.35,"Jun 2012",$0.20,-0.15,-0.15
see,2012-05-03,$0.21,"Mar 2012",$0.18,-0.03,-0.03
see,2012-02-09,$0.50,"Dec 2011",$0.42,-0.08,-0.08
see,2011-10-26,$0.49,"Sep 2011",$0.48,-0.01,-0.01
see,2011-07-27,$0.38,"Jun 2011",$0.40,0.02,0.02
see,2011-04-27,$0.38,"Mar 2011",$0.34,-0.04,-0.04
see,2011-01-24,$0.46,"Dec 2010",$0.46,0.0,0.0
see,2010-10-27,$0.43,"Sep 2010","","",""
see,2010-07-28,$0.37,"Jun 2010","","",""
see,2010-04-28,$0.35,"Mar 2010","","",""
see,2010-01-25,$0.40,"Dec 2009","","",""
see,2009-10-28,$0.33,"Sep 2009","","",""
see,2009-07-29,$0.34,"Jun 2009","","",""
seic,2017-01-25,$0.50,"Dec 2016",Dec,N/A,N/A
seic,2016-10-20,$0.49,"Sep 2016",Sep,$0.53,0.04
seic,2016-07-27,$0.50,"Jun 2016",Jun,$0.49,-0.01
seic,2016-04-20,$0.44,"Mar 2016",Mar,$0.46,0.02
seic,2016-01-27,$0.48,"Dec 2015",Dec,$0.48,0.00
seic,2015-10-21,$0.51,"Sep 2015",Sep,$0.47,-0.04
seic,2015-07-22,$0.51,"Jun 2015",Jun,$0.51,0.00
seic,2015-04-22,$0.49,"Mar 2015",Mar,$0.49,0.00
seic,2015-01-28,$0.48,"Dec 2014",Dec,$0.51,0.03
seic,2014-10-22,$0.46,"Sep 2014",Sep,$0.49,0.03
seic,2014-07-23,$0.42,"Jun 2014",Jun,$0.48,0.06
seic,2014-04-23,$0.40,"Mar 2014",Mar,$0.41,0.01
seic,2014-01-29,$0.36,"Dec 2013",Dec,$0.37,0.01
seic,2013-10-24,$0.34,"Sep 2013",Sep,$0.38,0.04
seic,2013-07-18,$0.34,"Jun 2013",Jun,$0.31,-0.03
seic,2013-04-24,$0.34,"Mar 2013",Mar,$0.33,-0.01
seic,2013-01-30,$0.32,"Dec 2012",Dec,$0.32,0.00
seic,2012-10-24,$0.30,"Sep 2012",Sep,$0.29,-0.01
seic,2012-07-18,$0.30,"Jun 2012",Jun,$0.28,-0.02
seic,2012-05-02,$0.29,"Mar 2012",Mar,$0.28,-0.01
seic,2012-01-25,$0.27,"Dec 2011",Dec,$0.25,-0.02
seic,2011-10-19,$0.28,"Sep 2011",Sep,$0.27,-0.01
seic,2011-07-21,$0.31,"Jun 2011",Jun,$0.29,-0.02
seic,2011-04-27,$0.30,"Mar 2011",Mar,$0.31,0.01
seic,2011-01-26,$0.30,"Dec 2010",Dec,$0.33,0.03
seic,2010-10-20,$0.26,"Sep 2010",Sep,N/A,N/A
seic,2010-07-21,$0.27,"Jun 2010",Jun,N/A,N/A
seic,2010-04-28,$0.27,"Mar 2010",Mar,N/A,N/A
seic,2010-01-27,$0.27,"Dec 2009",Dec,N/A,N/A
seic,2009-10-21,$0.24,"Sep 2009",Sep,N/A,N/A
seic,2009-07-22,$0.21,"Jun 2009",Jun,N/A,N/A
shw,2017-01-26,$2.21,"Dec 2016","","",""
shw,2016-10-25,$4.34,"Sep 2016",$4.23,-0.11,-0.11
shw,2016-07-21,$4.17,"Jun 2016",$4.06,-0.11,-0.11
shw,2016-04-21,$1.63,"Mar 2016",$1.81,0.18,0.18
shw,2016-01-28,$1.90,"Dec 2015",$2.12,0.22,0.22
shw,2015-10-29,$3.89,"Sep 2015",$3.97,0.08,0.08
shw,2015-07-16,$3.82,"Jun 2015",$3.77,-0.05,-0.05
shw,2015-04-16,$1.43,"Mar 2015",$1.42,-0.01,-0.01
shw,2015-01-29,$1.36,"Dec 2014",$1.37,0.01,0.01
shw,2014-10-28,$3.18,"Sep 2014",$3.39,0.21,0.21
shw,2014-07-17,$2.90,"Jun 2014",$3.00,0.1,0.1
shw,2014-04-17,$1.08,"Mar 2014",$1.14,0.06,0.06
shw,2014-01-30,$1.27,"Dec 2013",$1.29,0.02,0.02
shw,2013-10-25,$2.62,"Sep 2013",$2.68,0.06,0.06
shw,2013-07-18,$2.58,"Jun 2013",$2.54,-0.04,-0.04
shw,2013-04-18,$1.08,"Mar 2013",$1.11,0.03,0.03
shw,2013-01-31,$1.15,"Dec 2012",$1.14,-0.01,-0.01
shw,2012-10-25,$2.19,"Sep 2012",$2.24,0.05,0.05
shw,2012-07-19,$2.12,"Jun 2012",$2.17,0.05,0.05
shw,2012-04-19,$0.94,"Mar 2012",$0.95,0.01,0.01
shw,2012-01-26,$0.84,"Dec 2011",$0.87,0.03,0.03
shw,2011-10-25,$1.70,"Sep 2011",$1.71,0.01,0.01
shw,2011-07-21,$1.77,"Jun 2011",$1.66,-0.11,-0.11
shw,2011-04-21,$0.52,"Mar 2011",$0.63,0.11,0.11
shw,2011-01-25,$0.65,"Dec 2010",$0.72,0.07,0.07
shw,2010-10-26,$1.68,"Sep 2010","","",""
shw,2010-07-22,$1.64,"Jun 2010","","",""
shw,2010-04-22,$0.40,"Mar 2010","","",""
shw,2010-01-26,$0.53,"Dec 2009","","",""
shw,2009-10-20,$1.35,"Sep 2009","","",""
shw,2009-07-21,$1.32,"Jun 2009","","",""
sig,2017-03-09,$4.01,"Jan 2017","","",""
sig,2016-11-22,$0.19,"Oct 2016",$0.30,0.11,0.11
sig,2016-08-25,$1.47,"Jul 2016",$1.14,-0.33,-0.33
sig,2016-05-26,$1.94,"Apr 2016",$1.95,0.01,0.01
sig,2016-03-24,$3.63,"Jan 2016",$3.63,0.0,0.0
sig,2015-11-24,$0.38,"Oct 2015",$0.33,-0.05,-0.05
sig,2015-08-27,$1.15,"Jul 2015",$1.28,0.13,0.13
sig,2015-05-28,$1.61,"Apr 2015",$1.62,0.01,0.01
sig,2015-03-26,$3.03,"Jan 2015",$3.06,0.03,0.03
sig,2014-11-25,$0.17,"Oct 2014",$0.21,0.04,0.04
sig,2014-08-28,$0.99,"Jul 2014",$1.00,0.01,0.01
sig,2014-05-27,$1.27,"Apr 2014",$1.20,-0.07,-0.07
sig,2014-03-27,$2.15,"Jan 2014",$2.18,0.03,0.03
sig,2013-11-26,$0.42,"Oct 2013",$0.42,0.0,0.0
sig,2013-08-29,$0.84,"Jul 2013",$0.84,0.0,0.0
sig,2013-05-23,$1.12,"Apr 2013",$1.13,0.01,0.01
sig,2013-03-28,$2.09,"Jan 2013",$2.12,0.03,0.03
